date,numkey,value,key,title,exampleURL,leadpp,topicwords
1966,26,7.0,Stocks & Fair Values,"FRIBOURG NAV. CO. v. COMMISSIONER, (1966)",http://caselaw.findlaw.com/us-supreme-court/383/272.html,"Prior to acquiring a used Liberty ship for $469,000 in December 1955, petitioner obtained a letter ruling from the Internal Revenue Service that it would accept straight-line depreciation of the ship over a useful economic life of three years, with a salvage value of $54,000.","value, assess, par, decedent, valuation, cost, exceed, asset, include, actual, shareholder, return, total, owner, 
deliver, loss, determine, stockholder, purpose, recover, ascertain, outstanding, dividend, basis, allege, purchase, gain, 
taxable, gift, destroy, difference, executor, deduction, extent, debt, face, appraiser, deduct, impose, appraise, pay, year, make, payment, return, receive, deliver, money, issue, assess, purchase, profit, period, follow, 
net, account, agree, recover, taxpayer, require, payable, collect, certificate, deduction, premium, month, taxable, duty, 
refund, protest, execute, loss, agreement, additional, expense, prior, deed, dividend, statement"
1966,10,12.0,Workers Unions,"LABOR BOARD v. BROWN, (1965)",http://caselaw.findlaw.com/us-supreme-court/380/278.html,Respondents were members of a multiemployer bargaining group with a history of successful bargainingÉ,"employee, employer, relation, agreement, bargaining, worker, practice, unfair, discharge, collective, wage, injury, 
strike, collectivebargaining, engage, employ, arbitration, bargain, negligence, represent, require, seq, activity, hour, 
provide, pay, refuse, dispute, injure, charge, operate, contractor, discrimination, meaning, amend, award, result, damage, 
cover, violation"
1966,1,39.0,Right to Defense Regardless of Income,"GIDEON v. WAINWRIGHT, (1963)",http://caselaw.findlaw.com/us-supreme-court/372/335.html,"Charged in a Florida State Court with a noncapital felony, petitioner appeared without funds and without counsel and asked the Court to appoint counsel for him; but this was denied on the ground that the state law permitted appointment of counsel for indigent defendants in capital cases only...","vacate, remand, consideration, judgment, solicitor, moot, reconsideration, proceeding, suggestion, respondent, 
reason, app, ninth, seventh, pauperis forma, disposition, hearing, inconsistent, result, appellate, record, basis, 
appropriate, merit, eighth, habeas corpus, consistent, outright, complaint, supra, relation, manoli, dismissal, consider, timely"
1967,16,39.0,Civil Rights - discrimination,"LOUISIANA v. UNITED STATES, (1965)",http://caselaw.findlaw.com/us-supreme-court/380/145.html,"Pursuant to 42 U.S.C. 1971 (c) the Attorney General brought this action against appellants, the State of Louisiana, the three members of the State Registration Board, and the Board's Director-Secretary, charging a long-standing plan to deprive Louisiana Negroes of voting rights in violation of 1971 (a) and the Fourteenth and Fifteenth Amendments.","statute, suit, clause, require, violate, regulation, issue, bring, apply, injunction, relief, fourteenth, violation, 
challenge, authorize, enjoin, permit, provide, proceeding, make, complaint, prohibit, operate, pursuant, hearing, 
unconstitutional, purpose, amend, requirement, validity, declaratory, allege, impose, restrain, refuse, establish, include, 
statutory, effect, charge, constitutionality"
1967,6,44.0,"Jurisdiction - states, immigration, reservations","DURFEE v. DUKE, (1963)",http://caselaw.findlaw.com/us-supreme-court/375/106.html,"Petitioners sued respondent in a Nebraska State Court to quiet title to certain land on the Missouri River, which is the boundary between Nebraska and MissouriÉ","jurisdiction, want, probable, argument, sup, diversity, citizenship, exclusive, original, appellate, suit, invoke, 
admiralty, jurisdictional, set, controversy, exercise, reservation, confer, arise, app, certify, merit, entertain, complaint, 
libel, dispense, hear, certificate, final, resident, subjectmatter, commit, properly, dispute, base, remove, fortas, determine, 
solicitor"
1967,3,18.0,Negligence,"VAN DUSEN v. BARRACK, (1964)",http://caselaw.findlaw.com/us-supreme-court/376/612.html,"Respondents, personal representatives of Pennsylvania decedents, instituted in the United States District Court for the Eastern District of Pennsylvania 40 wrongful death actions arising from an airplane crash in MassachusettsÉ","respondent, damage, reverse, suit, deliver, allege, bring, sct, injury, award, complaint, issue, evidence, later, result, 
agreement, fail, seq, employ, summary, negligence, arrest, include, loss, charge, purchase, violation, improvidently, agent, 
libel, return, diversity, infringement, injure, basis, base, drive, request, pursuant, failure"
1967,14,4.0,Bankruptcy,"PHELPS v. UNITED STATES, (1975)",http://caselaw.findlaw.com/us-supreme-court/421/330.html,"After the Internal Revenue Service (IRS) had made federal tax assessments against a company and the company failed to pay the taxes after formal demand, the company transferred its assets to an assignee for the benefit of creditors, who converted the assets into cash...","bankruptcy, bankrupt, creditor, debtor, proceeding, receiver, referee, debt, lien, asset, appoint, adjudge, insolvent, 
adjudicate, discharge, firm, preference, involuntary, adjudication, payment, account, priority, month, filing, possession, 
voluntary, deliver, secure, sub, assignment, duly, foreclosure, proceeds, unsecured, prior, proceed, money, execute, default, 
date"
1967,24,9.0,Municipal,"CAMARA v. MUNICIPAL COURT, (1967)",http://caselaw.findlaw.com/us-supreme-court/387/523.html,"Appellant was charged with violating the San Francisco Housing Code for refusing, after three efforts by city housing inspectors to secure his consent, to allow a warrantless inspection of the ground-floor quarters which he leased and residential use of which allegedly violated the apartment building's occupancy permit...","ordinance, pass, permit, construct, adopt, operate, pole, erect, violation, restrain, foot, violate, purpose, impose, 
require, maintain, charge, authorize, enforce, enact, prohibit, limit, inhabitant, enjoin, residential, regulate, zone, 
privilege, confiscatory, fourteenth, clause, obligation, furnish, apply, convict, follow, build, unconstitutional, effect, cubic"
1967,29,10.0,Torts - a civil wrong that caused a loss,"UNITED STATES v. ATLAS INS. CO., (1965)",http://caselaw.findlaw.com/us-supreme-court/381/233.html,"The Life Insurance Company Income Tax Act of 1959 provides for the division of an insurance company's investment income into two parts, the policyholders' share (to be added to reserves for payment of future claims), and the company's share, with a pro rata allocation of each item of income to each share including tax-exempt interest...","claim, claimant, suit, owner, assert, cl, possession, finding, allege, entitle, war, reject, tort, recover, arise, 
allow, bring, refund, base, infringement, damage, adverse, location, treaty, deliver, infringe, valid, know, limitation, 
approve, award, relief, settlement, make, invention, acre, determine, adjudicate, render, mineral"
1967,11,8.0,Conspiracies & Organized Crime,"FORMAN v. UNITED STATES, (1960)",http://caselaw.findlaw.com/us-supreme-court/361/416.html,"In 1953, petitioner and one Seijas were indicted for conspiring from 1942 to 1953 to attempt to evade income taxes of Seijas and his wife for the years 1942 through 1945É","indictment, count, charge, conspiracy, violation, offense, indict, guilty, return, demurrer, defraud, conspire, commit, 
section, quash, contain, deliver, information, plead, unlawfully, plea, false, revise, intent, allege, prosecution, sustain, 
violate, defendant, asst, arrest, make, alleged, convict, knowingly, base, willfully, substantive, feloniously, statute"
1967,17,17.0,Crimes - mail,"SINGER v. UNITED STATES, (1965)",http://caselaw.findlaw.com/us-supreme-court/380/24.html,"Petitioner, a defendant in a federal criminal mail fraud case, claims that he had an absolute right to be tried by a judge alone if he considered such a trial to be to his advantageÉ","solicitor, curia, urge, amici, equally, divide, affirmance, consideration, reversal, supp, improvidently, curiae, 
record, argument, appointment, confession, suggestion, probable, fortas, examination, 
judgment, ninth, zimmet, reargued, publisher, maysack, memorandum"
1967,28,2.0,Tenants Rights - business and individual,"MILLINERY CORP. v. COMMISSIONER, (1956)",http://caselaw.findlaw.com/us-supreme-court/350/456.html,"In April 1924, petitioner leased land in New York City for 21 years, with an option to renew the lease for two further 21-year periodsÉ","lease, lessee, lessor, mineral, premise, year, operate, agreement, owner, acre, covenant, acquire, tenant, reservation, 
operation, option, possession, occupy, execute, leasehold, contain, provide, purpose, terminate, osage, erect, agree, purchase, 
cancellation, termination, subject, include, authorize, convey, allot, derive, assignment, ownership, ninetynine, allotment"
1967,13,1.0,Domestic & Trust Issues,"STANLEY v. ILLINOIS, (1972)",http://caselaw.findlaw.com/us-supreme-court/405/645.html,"Petitioner, an unwed father whose children, on the mother's death, were declared state wards and placed in guardianship, attacked the Illinois statutory scheme as violative of equal protectionÉ","child, wife, parent, husband, father, widow, dependent, program, heir, illegitimate, daughter, death, divorce, deceased, 
decedent, age, resident, survive, custody, intestate, reside, probate, deed, marriage, executor, legitimate, sister, provide, 
brother, receive, woman, decease, married, year, paternity, clause, allotment, birth, inherit, devise"
1967,1,73.0,Right to Defense Regardless of Income,"GIDEON v. WAINWRIGHT, (1963)",http://caselaw.findlaw.com/us-supreme-court/372/335.html,"Charged in a Florida State Court with a noncapital felony, petitioner appeared without funds and without counsel and asked the Court to appoint counsel for him; but this was denied on the ground that the state law permitted appointment of counsel for indigent defendants in capital cases only...","vacate, remand, consideration, judgment, solicitor, moot, reconsideration, proceeding, suggestion, respondent, 
reason, app, ninth, seventh, pauperis forma, disposition, hearing, inconsistent, result, appellate, record, basis, 
appropriate, merit, eighth, habeas corpus, consistent, outright, complaint, supra, relation, manoli, dismissal, consider, timely"
1967,26,9.0,Stocks & Fair Values,"FRIBOURG NAV. CO. v. COMMISSIONER, (1966)",http://caselaw.findlaw.com/us-supreme-court/383/272.html,"Prior to acquiring a used Liberty ship for $469,000 in December 1955, petitioner obtained a letter ruling from the Internal Revenue Service that it would accept straight-line depreciation of the ship over a useful economic life of three years, with a salvage value of $54,000.","value, assess, par, decedent, valuation, cost, exceed, asset, include, actual, shareholder, return, total, owner, 
deliver, loss, determine, stockholder, purpose, recover, ascertain, outstanding, dividend, basis, allege, purchase, gain, 
taxable, gift, destroy, difference, executor, deduction, extent, debt, face, appraiser, deduct, impose, appraise, pay, year, make, payment, return, receive, deliver, money, issue, assess, purchase, profit, period, follow, 
net, account, agree, recover, taxpayer, require, payable, collect, certificate, deduction, premium, month, taxable, duty, 
refund, protest, execute, loss, agreement, additional, expense, prior, deed, dividend, statement"
1967,12,1.0,Monopolies,"UNITED STATES v. UNITED SHOE CORP., (1968)",http://caselaw.findlaw.com/us-supreme-court/391/244.html,In 1953 the District Court for the District of Massachusetts held that appellee had monopolized the manufacture of shoe machinery in violation of 2 of the Sherman ActÉ,"report, app, consideration, exception, improvidently, appellant, supplemental, appoint, confirm, refer, recommendation, 
adjudge, map, locate, hear, recommend, hearing, witness, follow, div, induction, overrule, approve, adopt, heretofore, monopoly, 
come, referee, return, brind, receive, copy, appropriate, deem, portion, honorable, objection, ascertain, evidence, information"
1967,0,2.0,Criminal Activity - nonviolent,"ORNELAS et al. v. UNITED STATES, (1996)",http://caselaw.findlaw.com/us-supreme-court/517/690.html,"In denying petitioners' motion to suppress cocaine found in their car, the District Court ruled that the police had reasonable suspicion to stop and question petitioners, and probable cause to remove one of the interior panels where a package containing the cocaine was found... ","""error, defendant, sup, deliver, judgment, statute, mckenna, bring, record, messrs, prosecute, assignment, recover, 
favor, render, pass, verdict, proceeding, demurrer, cost, exception, try, sustain, assign, appearance, overrule, allow, 
purpose, assess, make, come, involve, result, raise, memorandum, contrary, validity, contention, mandamus, approve"", "
1967,23,20.0,Free Speech,"MEMOIRS v. MASSACHUSETTS, (1966)",http://caselaw.findlaw.com/us-supreme-court/383/413.html,"Appellee, the Attorney General of Massachusetts, brought this civil equity action for an adjudication of obscenity of Cleland's Memoirs of a Woman of Pleasure (Fanny Hill), and appellant publisher intervenedÉ","judgment, reverse, enter, verdict, favor, render, reason, recover, set, remand, final, result, proceeding, 
bring, appellate, record, summary, finding, cost, memoir, forth, obtain, solicitor, argument, try, evidence, separate, 
execution, conclusion, sustain, recovery, rest, issue, employer, award, respect"
1967,21,12.0,Civil Rights - search and seizure,"MAPP v. OHIO, (1961)",http://caselaw.findlaw.com/us-supreme-court/367/643.html,"On May 23, 1957, three Cleveland police officers arrived at appellant's residence in that city pursuant to information that ""a person [was] hiding out in the home, who was wanted for questioning in connection with a recent bombing, and that there was a large amount of policy paraphernalia being hidden in the home.""","person, obscene, engage, make, convict, unlawful, agent, firm, arrest, provide, knowingly, misdemeanor, follow, 
distribute, violation, intent, offense, define, know, individual, liable, violate, furnish, injure, mean, possess, damage, 
pertinent, employ, resident, information, activity, obscenity, oath, obtain, purpose, commit, conspire, possession, reside"
1967,10,14.0,Workers Unions,"LABOR BOARD v. BROWN, (1965)",http://caselaw.findlaw.com/us-supreme-court/380/278.html,Respondents were members of a multiemployer bargaining group with a history of successful bargainingÉ,"employee, employer, relation, agreement, bargaining, worker, practice, unfair, discharge, collective, wage, injury, 
strike, collectivebargaining, engage, employ, arbitration, bargain, negligence, represent, require, seq, activity, hour, 
provide, pay, refuse, dispute, injure, charge, operate, contractor, discrimination, meaning, amend, award, result, damage, 
cover, violation"
1967,4,2.0,Interstate Law,"KOEHRING CO. v. HYDE CONSTR. CO., (1966)",http://caselaw.findlaw.com/us-supreme-court/382/362.html,"On March 10, 1964, the Court of Appeals for the Fifth Circuit issued an order stating that the District Court for the Southern District of Mississippi had erred in failing to comply with an earlier order to transfer the case to the District Court for the Northern District of Oklahoma and that pending physical transfer of the record ""this order shall constitute a transfer to enable the parties to present the matter to the District Court of Oklahoma""....Ê","decree, enter, final, suit, adjudge, supplemental, make, injunction, follow, entry, enjoin, set, record, render, 
pray, hear, proceeding, infringement, restrain, original, answer, issue, come, bring, receiver, finding, submit, reverse, 
exception, deliver, favor, cost, effect, appear, conclusion, pleading, aside, announce, establish"
1967,7,33.0,Violent Crimes & Death Penalty,"BUMPER v. NORTH CAROLINA, (1968)",http://caselaw.findlaw.com/us-supreme-court/391/543.html,"Petitioner was tried for rape in North Carolina, an offense punishable by death unless the jury recommends life imprisonmentÉ","death, penalty, sentence, circumstance, punishment, eighth, cruel, unusual, adhere, fourteenth, impose, prohibit, edd, 
vacate, sentencing, murder, execution, aggravating, decedent, phase, believe, undisturbed, insofar, constitutionally, denial, 
consider, mitigate, mitigating, firstdegree, continue, forbid, negligence, kill, wrongful, instruct, eleventh, widow, determine, 
aggravate, verdict"
1968,4,1.0,Interstate Law,"KOEHRING CO. v. HYDE CONSTR. CO., (1966)",http://caselaw.findlaw.com/us-supreme-court/382/362.html,"On March 10, 1964, the Court of Appeals for the Fifth Circuit issued an order stating that the District Court for the Southern District of Mississippi had erred in failing to comply with an earlier order to transfer the case to the District Court for the Northern District of Oklahoma and that pending physical transfer of the record ""this order shall constitute a transfer to enable the parties to present the matter to the District Court of Oklahoma""....Ê","decree, enter, final, suit, adjudge, supplemental, make, injunction, follow, entry, enjoin, set, record, render, 
pray, hear, proceeding, infringement, restrain, original, answer, issue, come, bring, receiver, finding, submit, reverse, 
exception, deliver, favor, cost, effect, appear, conclusion, pleading, aside, announce, establish"
1968,13,4.0,Domestic & Trust Issues,"STANLEY v. ILLINOIS, (1972)",http://caselaw.findlaw.com/us-supreme-court/405/645.html,"Petitioner, an unwed father whose children, on the mother's death, were declared state wards and placed in guardianship, attacked the Illinois statutory scheme as violative of equal protectionÉ","child, wife, parent, husband, father, widow, dependent, program, heir, illegitimate, daughter, death, divorce, deceased, 
decedent, age, resident, survive, custody, intestate, reside, probate, deed, marriage, executor, legitimate, sister, provide, 
brother, receive, woman, decease, married, year, paternity, clause, allotment, birth, inherit, devise"
1968,14,5.0,Bankruptcy,"PHELPS v. UNITED STATES, (1975)",http://caselaw.findlaw.com/us-supreme-court/421/330.html,"After the Internal Revenue Service (IRS) had made federal tax assessments against a company and the company failed to pay the taxes after formal demand, the company transferred its assets to an assignee for the benefit of creditors, who converted the assets into cash...","bankruptcy, bankrupt, creditor, debtor, proceeding, receiver, referee, debt, lien, asset, appoint, adjudge, insolvent, 
adjudicate, discharge, firm, preference, involuntary, adjudication, payment, account, priority, month, filing, possession, 
voluntary, deliver, secure, sub, assignment, duly, foreclosure, proceeds, unsecured, prior, proceed, money, execute, default, 
date"
1968,12,2.0,Monopolies,"UNITED STATES v. UNITED SHOE CORP., (1968)",http://caselaw.findlaw.com/us-supreme-court/391/244.html,In 1953 the District Court for the District of Massachusetts held that appellee had monopolized the manufacture of shoe machinery in violation of 2 of the Sherman ActÉ,"report, app, consideration, exception, improvidently, appellant, supplemental, appoint, confirm, refer, recommendation, 
adjudge, map, locate, hear, recommend, hearing, witness, follow, div, induction, overrule, approve, adopt, heretofore, monopoly, 
come, referee, return, brind, receive, copy, appropriate, deem, portion, honorable, objection, ascertain, evidence, information"
1968,17,14.0,Crimes - mail,"SINGER v. UNITED STATES, (1965)",http://caselaw.findlaw.com/us-supreme-court/380/24.html,"Petitioner, a defendant in a federal criminal mail fraud case, claims that he had an absolute right to be tried by a judge alone if he considered such a trial to be to his advantageÉ","solicitor, curia, urge, amici, equally, divide, affirmance, consideration, reversal, supp, improvidently, curiae, 
record, argument, appointment, confession, suggestion, probable, fortas, examination, 
judgment, ninth, zimmet, reargued, publisher, maysack, memorandum"
1968,24,5.0,Municipal,"CAMARA v. MUNICIPAL COURT, (1967)",http://caselaw.findlaw.com/us-supreme-court/387/523.html,"Appellant was charged with violating the San Francisco Housing Code for refusing, after three efforts by city housing inspectors to secure his consent, to allow a warrantless inspection of the ground-floor quarters which he leased and residential use of which allegedly violated the apartment building's occupancy permit...","ordinance, pass, permit, construct, adopt, operate, pole, erect, violation, restrain, foot, violate, purpose, impose, 
require, maintain, charge, authorize, enforce, enact, prohibit, limit, inhabitant, enjoin, residential, regulate, zone, 
privilege, confiscatory, fourteenth, clause, obligation, furnish, apply, convict, follow, build, unconstitutional, effect, cubic"
1968,10,11.0,Workers Unions,"LABOR BOARD v. BROWN, (1965)",http://caselaw.findlaw.com/us-supreme-court/380/278.html,Respondents were members of a multiemployer bargaining group with a history of successful bargainingÉ,"employee, employer, relation, agreement, bargaining, worker, practice, unfair, discharge, collective, wage, injury, 
strike, collectivebargaining, engage, employ, arbitration, bargain, negligence, represent, require, seq, activity, hour, 
provide, pay, refuse, dispute, injure, charge, operate, contractor, discrimination, meaning, amend, award, result, damage, 
cover, violation"
1968,26,5.0,Stocks & Fair Values,"FRIBOURG NAV. CO. v. COMMISSIONER, (1966)",http://caselaw.findlaw.com/us-supreme-court/383/272.html,"Prior to acquiring a used Liberty ship for $469,000 in December 1955, petitioner obtained a letter ruling from the Internal Revenue Service that it would accept straight-line depreciation of the ship over a useful economic life of three years, with a salvage value of $54,000.","value, assess, par, decedent, valuation, cost, exceed, asset, include, actual, shareholder, return, total, owner, 
deliver, loss, determine, stockholder, purpose, recover, ascertain, outstanding, dividend, basis, allege, purchase, gain, 
taxable, gift, destroy, difference, executor, deduction, extent, debt, face, appraiser, deduct, impose, appraise, pay, year, make, payment, return, receive, deliver, money, issue, assess, purchase, profit, period, follow, 
net, account, agree, recover, taxpayer, require, payable, collect, certificate, deduction, premium, month, taxable, duty, 
refund, protest, execute, loss, agreement, additional, expense, prior, deed, dividend, statement"
1968,28,3.0,Tenants Rights - business and individual,"MILLINERY CORP. v. COMMISSIONER, (1956)",http://caselaw.findlaw.com/us-supreme-court/350/456.html,"In April 1924, petitioner leased land in New York City for 21 years, with an option to renew the lease for two further 21-year periodsÉ","lease, lessee, lessor, mineral, premise, year, operate, agreement, owner, acre, covenant, acquire, tenant, reservation, 
operation, option, possession, occupy, execute, leasehold, contain, provide, purpose, terminate, osage, erect, agree, purchase, 
cancellation, termination, subject, include, authorize, convey, allot, derive, assignment, ownership, ninetynine, allotment"
1968,1,80.0,Right to Defense Regardless of Income,"GIDEON v. WAINWRIGHT, (1963)",http://caselaw.findlaw.com/us-supreme-court/372/335.html,"Charged in a Florida State Court with a noncapital felony, petitioner appeared without funds and without counsel and asked the Court to appoint counsel for him; but this was denied on the ground that the state law permitted appointment of counsel for indigent defendants in capital cases only...","vacate, remand, consideration, judgment, solicitor, moot, reconsideration, proceeding, suggestion, respondent, 
reason, app, ninth, seventh, pauperis forma, disposition, hearing, inconsistent, result, appellate, record, basis, 
appropriate, merit, eighth, habeas corpus, consistent, outright, complaint, supra, relation, manoli, dismissal, consider, timely"
1968,3,22.0,Negligence,"VAN DUSEN v. BARRACK, (1964)",http://caselaw.findlaw.com/us-supreme-court/376/612.html,"Respondents, personal representatives of Pennsylvania decedents, instituted in the United States District Court for the Eastern District of Pennsylvania 40 wrongful death actions arising from an airplane crash in MassachusettsÉ","respondent, damage, reverse, suit, deliver, allege, bring, sct, injury, award, complaint, issue, evidence, later, result, 
agreement, fail, seq, employ, summary, negligence, arrest, include, loss, charge, purchase, violation, improvidently, agent, 
libel, return, diversity, infringement, injure, basis, base, drive, request, pursuant, failure"
1968,6,14.0,"Jurisdiction - states, immigration, reservations","DURFEE v. DUKE, (1963)",http://caselaw.findlaw.com/us-supreme-court/375/106.html,"Petitioners sued respondent in a Nebraska State Court to quiet title to certain land on the Missouri River, which is the boundary between Nebraska and MissouriÉ","jurisdiction, want, probable, argument, sup, diversity, citizenship, exclusive, original, appellate, suit, invoke, 
admiralty, jurisdictional, set, controversy, exercise, reservation, confer, arise, app, certify, merit, entertain, complaint, 
libel, dispense, hear, certificate, final, resident, subjectmatter, commit, properly, dispute, base, remove, fortas, determine, 
solicitor"
1968,0,1.0,Criminal Activity - nonviolent,"ORNELAS et al. v. UNITED STATES, (1996)",http://caselaw.findlaw.com/us-supreme-court/517/690.html,"In denying petitioners' motion to suppress cocaine found in their car, the District Court ruled that the police had reasonable suspicion to stop and question petitioners, and probable cause to remove one of the interior panels where a package containing the cocaine was found... ","""error, defendant, sup, deliver, judgment, statute, mckenna, bring, record, messrs, prosecute, assignment, recover, 
favor, render, pass, verdict, proceeding, demurrer, cost, exception, try, sustain, assign, appearance, overrule, allow, 
purpose, assess, make, come, involve, result, raise, memorandum, contrary, validity, contention, mandamus, approve"", "
1968,16,46.0,Civil Rights - discrimination,"LOUISIANA v. UNITED STATES, (1965)",http://caselaw.findlaw.com/us-supreme-court/380/145.html,"Pursuant to 42 U.S.C. 1971 (c) the Attorney General brought this action against appellants, the State of Louisiana, the three members of the State Registration Board, and the Board's Director-Secretary, charging a long-standing plan to deprive Louisiana Negroes of voting rights in violation of 1971 (a) and the Fourteenth and Fifteenth Amendments.","statute, suit, clause, require, violate, regulation, issue, bring, apply, injunction, relief, fourteenth, violation, 
challenge, authorize, enjoin, permit, provide, proceeding, make, complaint, prohibit, operate, pursuant, hearing, 
unconstitutional, purpose, amend, requirement, validity, declaratory, allege, impose, restrain, refuse, establish, include, 
statutory, effect, charge, constitutionality"
1968,7,39.0,Violent Crimes & Death Penalty,"BUMPER v. NORTH CAROLINA, (1968)",http://caselaw.findlaw.com/us-supreme-court/391/543.html,"Petitioner was tried for rape in North Carolina, an offense punishable by death unless the jury recommends life imprisonmentÉ","death, penalty, sentence, circumstance, punishment, eighth, cruel, unusual, adhere, fourteenth, impose, prohibit, edd, 
vacate, sentencing, murder, execution, aggravating, decedent, phase, believe, undisturbed, insofar, constitutionally, denial, 
consider, mitigate, mitigating, firstdegree, continue, forbid, negligence, kill, wrongful, instruct, eleventh, widow, determine, 
aggravate, verdict"
1968,29,9.0,Torts - a civil wrong that caused a loss,"UNITED STATES v. ATLAS INS. CO., (1965)",http://caselaw.findlaw.com/us-supreme-court/381/233.html,"The Life Insurance Company Income Tax Act of 1959 provides for the division of an insurance company's investment income into two parts, the policyholders' share (to be added to reserves for payment of future claims), and the company's share, with a pro rata allocation of each item of income to each share including tax-exempt interest...","claim, claimant, suit, owner, assert, cl, possession, finding, allege, entitle, war, reject, tort, recover, arise, 
allow, bring, refund, base, infringement, damage, adverse, location, treaty, deliver, infringe, valid, know, limitation, 
approve, award, relief, settlement, make, invention, acre, determine, adjudicate, render, mineral"
1968,11,5.0,Conspiracies & Organized Crime,"FORMAN v. UNITED STATES, (1960)",http://caselaw.findlaw.com/us-supreme-court/361/416.html,"In 1953, petitioner and one Seijas were indicted for conspiring from 1942 to 1953 to attempt to evade income taxes of Seijas and his wife for the years 1942 through 1945É","indictment, count, charge, conspiracy, violation, offense, indict, guilty, return, demurrer, defraud, conspire, commit, 
section, quash, contain, deliver, information, plead, unlawfully, plea, false, revise, intent, allege, prosecution, sustain, 
violate, defendant, asst, arrest, make, alleged, convict, knowingly, base, willfully, substantive, feloniously, statute"
1968,21,10.0,Civil Rights - search and seizure,"MAPP v. OHIO, (1961)",http://caselaw.findlaw.com/us-supreme-court/367/643.html,"On May 23, 1957, three Cleveland police officers arrived at appellant's residence in that city pursuant to information that ""a person [was] hiding out in the home, who was wanted for questioning in connection with a recent bombing, and that there was a large amount of policy paraphernalia being hidden in the home.""","person, obscene, engage, make, convict, unlawful, agent, firm, arrest, provide, knowingly, misdemeanor, follow, 
distribute, violation, intent, offense, define, know, individual, liable, violate, furnish, injure, mean, possess, damage, 
pertinent, employ, resident, information, activity, obscenity, oath, obtain, purpose, commit, conspire, possession, reside"
1968,23,8.0,Free Speech,"MEMOIRS v. MASSACHUSETTS, (1966)",http://caselaw.findlaw.com/us-supreme-court/383/413.html,"Appellee, the Attorney General of Massachusetts, brought this civil equity action for an adjudication of obscenity of Cleland's Memoirs of a Woman of Pleasure (Fanny Hill), and appellant publisher intervenedÉ","judgment, reverse, enter, verdict, favor, render, reason, recover, set, remand, final, result, proceeding, 
bring, appellate, record, summary, finding, cost, memoir, forth, obtain, solicitor, argument, try, evidence, separate, 
execution, conclusion, sustain, recovery, rest, issue, employer, award, respect"
1969,11,7.0,Conspiracies & Organized Crime,"FORMAN v. UNITED STATES, (1960)",http://caselaw.findlaw.com/us-supreme-court/361/416.html,"In 1953, petitioner and one Seijas were indicted for conspiring from 1942 to 1953 to attempt to evade income taxes of Seijas and his wife for the years 1942 through 1945É","indictment, count, charge, conspiracy, violation, offense, indict, guilty, return, demurrer, defraud, conspire, commit, 
section, quash, contain, deliver, information, plead, unlawfully, plea, false, revise, intent, allege, prosecution, sustain, 
violate, defendant, asst, arrest, make, alleged, convict, knowingly, base, willfully, substantive, feloniously, statute"
1969,29,9.0,Torts - a civil wrong that caused a loss,"UNITED STATES v. ATLAS INS. CO., (1965)",http://caselaw.findlaw.com/us-supreme-court/381/233.html,"The Life Insurance Company Income Tax Act of 1959 provides for the division of an insurance company's investment income into two parts, the policyholders' share (to be added to reserves for payment of future claims), and the company's share, with a pro rata allocation of each item of income to each share including tax-exempt interest...","claim, claimant, suit, owner, assert, cl, possession, finding, allege, entitle, war, reject, tort, recover, arise, 
allow, bring, refund, base, infringement, damage, adverse, location, treaty, deliver, infringe, valid, know, limitation, 
approve, award, relief, settlement, make, invention, acre, determine, adjudicate, render, mineral"
1969,17,23.0,Crimes - mail,"SINGER v. UNITED STATES, (1965)",http://caselaw.findlaw.com/us-supreme-court/380/24.html,"Petitioner, a defendant in a federal criminal mail fraud case, claims that he had an absolute right to be tried by a judge alone if he considered such a trial to be to his advantageÉ","solicitor, curia, urge, amici, equally, divide, affirmance, consideration, reversal, supp, improvidently, curiae, 
record, argument, appointment, confession, suggestion, probable, fortas, examination, 
judgment, ninth, zimmet, reargued, publisher, maysack, memorandum"
1969,12,5.0,Monopolies,"UNITED STATES v. UNITED SHOE CORP., (1968)",http://caselaw.findlaw.com/us-supreme-court/391/244.html,In 1953 the District Court for the District of Massachusetts held that appellee had monopolized the manufacture of shoe machinery in violation of 2 of the Sherman ActÉ,"report, app, consideration, exception, improvidently, appellant, supplemental, appoint, confirm, refer, recommendation, 
adjudge, map, locate, hear, recommend, hearing, witness, follow, div, induction, overrule, approve, adopt, heretofore, monopoly, 
come, referee, return, brind, receive, copy, appropriate, deem, portion, honorable, objection, ascertain, evidence, information"
1969,10,13.0,Workers Unions,"LABOR BOARD v. BROWN, (1965)",http://caselaw.findlaw.com/us-supreme-court/380/278.html,Respondents were members of a multiemployer bargaining group with a history of successful bargainingÉ,"employee, employer, relation, agreement, bargaining, worker, practice, unfair, discharge, collective, wage, injury, 
strike, collectivebargaining, engage, employ, arbitration, bargain, negligence, represent, require, seq, activity, hour, 
provide, pay, refuse, dispute, injure, charge, operate, contractor, discrimination, meaning, amend, award, result, damage, 
cover, violation"
